불만	不滿意	滿意	非法的	燈光
불만족	不滿意	非法的	燈光	法語
불만족스럽다	不滿意	新的	涼爽	感到失望
불법	非法的	燈光	法語	不完美
불빛	燈光	法語	不完美	損害
불어	法語	不完美	損害	不足
불어오다	吹來	擠滿	腫	倒
불완전	不完美	損害	不足	刻薄
불이익	損害	不足	刻薄	不適
불충분	不足	刻薄	不適	不滿
불친절	刻薄	不適	不滿	不平等
불쾌	不適	不滿	不平等	不必要
불평	不滿	不平等	不必要	不幸
불평등	不平等	不必要	不幸	不確定
불필요	不必要	不幸	不確定	自助餐
불행	不幸	不確定	自助餐	秘訣
불확실	不確定	自助餐	秘訣	悲劇
붐비다	擠滿	腫	倒	捉住
붓다	腫	倒	捉住	消
붓다	倒	倒	捉住	消
붙들다	捉住	放掉	戲弄	打成（平手）
붙잡다	捉住	捕捉	打成（平手）	來自
붙잡히다	捕捉	打成（平手）	來自	才有
뷔페	自助餐	秘訣	悲劇	批評
비-	非	有	無	補
비결	秘訣	悲劇	批評	塑膠袋
비교적	比較	各國	幾乎	一直
비극	悲劇	批評	塑膠袋	肥胖
비기다	打成（平手）	來自	才有	揉
비난	批評	塑膠袋	肥胖	悲鳴
비닐	塑膠袋	肥胖	悲鳴	密碼
비로소	才	雖然	全部	新買的
비록	雖然	全部	新買的	彼此
비롯되다	來自	才有	揉	清空
비롯하다	才有	揉	清空	拿...開玩笑
비만	肥胖	悲鳴	密碼	暴雨
비명	悲鳴	密碼	暴雨	秘密
비밀번호	密碼	暴雨	秘密	緊急
비바람	暴雨	秘密	緊急	緊急出口
비법	秘密	緊急	緊急出口	成本
