12,You pass me a note,https://www.youtube.com/watch?v=Zbzf6zn99Gc
11,Jump,https://www.youtube.com/watch?v=CgCVZdcKcqY
8,動物方程市1,https://www.youtube.com/watch?v=PuS-ieTXsL8
9,動物方程市2,https://www.youtube.com/watch?v=7pQZQyMwqIw
10,獵魔女團-Golden,https://www.youtube.com/watch?v=yebNIHKAC4A
7,BTS(방탄소년단):\Dynamite,https://www.youtube.com/watch?v=gdZLi9oWNZg
6,Meghan:\Made You Look,https://www.youtube.com/watch?v=gPCCYMeXin0
5,J.Fla:\The Hare,https://www.youtube.com/watch?v=QaOM-82fb10&ab_channel=JFlaMusic
4,Taylor:\Shake it off,https://www.youtube.com/watch?v=nfWlot6h_JM&ab_channel=TaylorSwiftVEVO
3,Carly:\Call ME Maybe,https://www.youtube.com/watch?v=fWNaR-rxAic&ab_channel=CarlyRaeJepsenVEVO
2,Lewis:\The Power of Love,https://www.youtube.com/watch?v=BowJk0InIic&ab_channel=HDFilmTributes
1,Vanessa:A Thousand Miles,https://www.youtube.com/watch?v=Cwkej79U3ek&ab_channel=VanessaCarltonVEVO
