13,Ch.1 慶祝,https://www.youtube.com/watch?v=qsRTVZk70uE
14,Ch.2 問候,https://www.youtube.com/watch?v=QA7G7lkOEHg
15,Ch.3 交通,https://www.youtube.com/watch?v=_iL22FBt1D4
16,Ch.4 食物,https://www.youtube.com/watch?v=bkqwaaq7nNg
17,Ch.5 日常生活,https://www.youtube.com/watch?v=I39G0DPfq7M
18,Ch.6 天氣,https://www.youtube.com/watch?v=x4t6HC4eXuQ
19,Ch.7 打電話,https://www.youtube.com/watch?v=nQhP_wLk5W4
20,Ch.8 旅行,https://www.youtube.com/watch?v=DumVkbOpBTk
21,Ch.9 邀請,https://www.youtube.com/watch?v=VJRyPe6ws1s
22,Ch.10 人格,https://www.youtube.com/watch?v=8pruWcnoWAM
23,Ch.11 公共場所行為,https://www.youtube.com/watch?v=5hNfNytrBqY
24,Ch.12 日常生活,https://www.youtube.com/watch?v=nv-c4SoA4qE
25,Ch.13 問,https://www.youtube.com/watch?v=M5jxRJDp3hs
26,Ch.14願望清單,https://www.youtube.com/watch?v=iZWqvcX5GGE
