1,北海道-札幌,https://www.youtube.comwatch?v=vux8wwQOe_k
2,北海道-小樽,https://www.youtube.comwatch?v=E_9uX2rFwjI
3,富良野,https://www.youtube.comwatch?v=aCm0JW1i_s8
4,富良野2,https://www.youtube.comwatch?v=9LwHi6WEFWk
6,伊豆半島,https://www.youtube.comwatch?v=d0JUvz74E5g
7,京都,https://www.youtube.comwatch?v=MYq8DKlmvaw
8,京都2,https://www.youtube.comwatch?v=AWYxVIo99IQ
9,京都3,https://www.youtube.comwatch?v=g9scySt8Fik
10,北海道-函館,https://www.youtube.comwatch?v=wGRkKgY2keI
11,北海道-札幌2,https://www.youtube.comwatch?v=yxSr_4TYVt4
12,富士山,https://www.youtube.comwatch?v=JYiEmWhChW4
13,士林,https://www.youtube.comwatch?v=J74c35X8al0
14,箱根,https://www.youtube.comwatch?v=biBQmugvOuo
15,東京,https://www.youtube.comwatch?v=0_zhfPAefss
16,長野,https://www.youtube.comwatch?v=w-1XlX0DJGY
17,自駕遊,https://www.youtube.comwatch?v=Uv8YHBfIzh4
18,東京2,https://www.youtube.comwatch?v=7BWc7Ab4n0w
19,沖繩,https://www.youtube.comwatch?v=t9yJkQf7Oro
20,沖繩2,https://www.youtube.comwatch?v=xv-3SwI3BAQ
21,箱根2,https://www.youtube.comwatch?v=cHDXmdZ-Vnk
22,日本到韓國,https://www.youtube.comwatch?v=9r8h20OANZU
23,來日本2次會生病,https://www.youtube.comwatch?v=KE4dvbkddxI
24,日本酒店隔離,https://www.youtube.comwatch?v=FnqXM5FstLA
