1,1,https://www.youtube.com/watch?v=-GCNJGLwh2c
2,2,https://www.youtube.com/watch?v=iQBSbQnZNrY
3,3,https://www.youtube.com/watch?v=iLI7yGML1AU
4,4,https://www.youtube.com/watch?v=5yywWeqvZk4
5,5,https://www.youtube.com/watch?v=IBDkstKvHOc
6,6,https://www.youtube.com/watch?v=csA615ZKCnI
7,7,https://www.youtube.com/watch?v=Lrh0rmAVEBI
8,8,https://www.youtube.com/watch?v=WncNyWL_s-w
9,9,https://www.youtube.com/watch?v=qdXwoQA5VV4
10,10,https://www.youtube.com/watch?v=t0hx68Ghcj4
11,11,https://www.youtube.com/watch?v=AAF6F1oaWFM
12,12,https://www.youtube.com/watch?v=orzc9DzyouY
13,13,https://www.youtube.com/watch?v=9i-m5_QfI3w
14,14,https://www.youtube.com/watch?v=d7cTfdDNGuU
15,15,https://www.youtube.com/watch?v=hq9o5UKNZD0
16,16,https://www.youtube.com/watch?v=OMEupdJZtQE
17,17,https://www.youtube.com/watch?v=PmlV8ju-joU
18,18,https://www.youtube.com/watch?v=8TFJ0fv_qzQ
19,19,https://www.youtube.com/watch?v=cYrwZnR9LkQ
20,20,https://www.youtube.com/watch?v=tjSxSlpm-n4
21,21,https://www.youtube.com/watch?v=4r9e_WgYdOo
22,22,https://www.youtube.com/watch?v=Kq_vnsmMPmU
23,23,https://www.youtube.com/watch?v=wbAC4JRq5zU
24,24,https://www.youtube.com/watch?v=OznRZ8HsBmM
25,25,https://www.youtube.com/watch?v=Xlj9G12brb0
26,26,https://www.youtube.com/watch?v=hWiWL_f38tQ
27,27,https://www.youtube.com/watch?v=0mgpco3Nk_w
28,28,https://www.youtube.com/watch?v=3rCI4FB72NI
29,29,https://www.youtube.com/watch?v=ph0wdpEEYME
30,30,https://www.youtube.com/watch?v=N6QpKWs0m_E
31,31,https://www.youtube.com/watch?v=JYFnrxSjwI4
32,32,https://www.youtube.com/watch?v=5X6gisg_mcc
33,33,https://www.youtube.com/watch?v=es5r-NLixEk
34,34,https://www.youtube.com/watch?v=wXTCtQiXXFI
35,35,https://www.youtube.com/watch?v=MK9Edpo1tvk
36,36,https://www.youtube.com/watch?v=7kwfezBWv14
37,37,https://www.youtube.com/watch?v=dEajESNyQG0
38,38,https://www.youtube.com/watch?v=mEhd1dNL89k
39,39,https://www.youtube.com/watch?v=Gx9RolyC2ao
40,40,https://www.youtube.com/watch?v=9cVL-rulRi4
41,41,https://www.youtube.com/watch?v=iiwKky2aJ9Q
42,42,https://www.youtube.com/watch?v=iBC_ZGt-L90
43,43,https://www.youtube.com/watch?v=fAhBo8lPPB4
44,44,https://www.youtube.com/watch?v=LXjBF-ahaE4
45,45,https://www.youtube.com/watch?v=Z9C8UIUJFvg
46,46,https://www.youtube.com/watch?v=R1U2BLLXvtA
47,47,https://www.youtube.com/watch?v=75fR5CY5xtM
