1,第01課\課程介紹,nife94ZHSjI
2,第02課\bcdfghj,4_rBtb2rhHg
3,第03課\klmnpq,rDz3XkJb1Sg
4,第04課\rstvwxyz,aYSGNVFsEwU
5,第05課\aei,DraWhoGO_Ls
6,第06課\ou,IluEeUirDhc
7,第07課\組合唸法,mjP0sYmqmzs
8,第08課\aeiou+?+e,Vl04-U3lcW8
9,第09課\ai,H8Tfyhz8qv4
10,第10課\ay,l1zLCsvty6A
11,第11課\au,pmgzbPOtk8Q
12,第12課\aw,HiIPJt8A4iw
13,第13課\ee,dgn66ClHdIg
14,第14課\ch,MnsNGZMxyi0
15,第15課\ck,2f6PIjl-N7o
16,第16課\gh,Fp4Adqfin3s
17,第17課\ei,W396yjNnAUs
18,第18課\eu,WE5sc0MJH1c
19,第19課\ou,gMrUII1CRG4
20,第20課\ew,5mlov3GSPpY
21,第21課\ie,rVzZqgLtkPo
22,第22課\kn,lQZvxKZKnsM
23,第23課\th,paqJGwE8eQo
24,第24課\wh,al95AdaaHPc
