1,梁文音\寂寞之光,https://www.youtube.com/watch?v=DJVAKpXCumg&ab_channel=UNIVERSALMUSICTAIWAN%E7%92%B0%E7%90%83%E9%9F%B3%E6%A8%82
2,周杰倫\夢想啟動,https://www.youtube.com/watch?v=b42KZYgxXZ0&t=85s&ab_channel=%E5%91%A8%E6%9D%B0%E5%80%ABJayChou
3,陳慧琳\永遠相信,https://www.youtube.com/watch?v=CNZocoqsRX8&t=105s&ab_channel=universalmusichk
4,張韶涵\淋雨一直走,https://www.youtube.com/watch?v=WTcodZDH-Oc&list=PLjzPjVP6hXhfYl_tZTERYLp4jWhka1b0Z&t=27s&ab_channel=%E5%BC%B5%E9%9F%B6%E6%B6%B5AngelaZhang
5,楊培安\我相信,https://www.youtube.com/watch?v=V5b-kzEbwA8&t=22s&ab_channel=%E6%93%8E%E5%A4%A9%E5%A8%9B%E6%A8%82
6,楊培安\夢想從心開始,https://www.youtube.com/watch?v=PEsx0DVAeSQ&list=PLPP1XYKD8Py4lbCTydlMh3hG75ZC3X6hI&t=56s&ab_channel=skyhightw
7,五月天\倔強,https://www.youtube.com/watch?v=R2s-H_crYkc&list=PL0rEaFFis5k6GRdHKGxqJIzwxl41yLFSl&t=1s&ab_channel=%E6%BB%BE%E7%9F%B3%E5%94%B1%E7%89%87ROCKRECORDS
8,任賢齊\再出發,https://www.youtube.com/watch?v=iRuWMQZB7wA&t=5s&ab_channel=%E6%BB%BE%E7%9F%B3%E5%94%B1%E7%89%87ROCKRECORDS
9,范瑋琪\最初的夢想,https://www.youtube.com/watch?v=wGAmgmZg-48&ab_channel=%E7%A6%8F%E8%8C%82%E5%94%B1%E7%89%87
10,張雨生\我的未來不是夢,https://www.youtube.com/watch?v=Oj0n81edrA4&ab_channel=seeme96
