1,介紹Ch.1,https://www.youtube.com/watch?v=PfBvyq_sVms
2,Ch.1學習1,https://www.youtube.com/watch?v=gcYqGiyjXJA
3,Ch.1學習2,https://www.youtube.com/watch?v=kZs4TyjhV7M
4,Ch.1 Wrapping Up,https://www.youtube.com/watch?v=PdDqq91nJMU
5,介紹 Ch.2,https://www.youtube.com/watch?v=qPybOLWsHkA
6,Ch.2 學習 1,https://www.youtube.com/watch?v=0sNm8U1xAGs
7,Ch.2 學習 2,https://www.youtube.com/watch?v=BReA0mt0mEQ
8,Ch.2 複習,https://www.youtube.com/watch?v=AAGyMACmm_U
9,第3章介紹,https://www.youtube.com/watch?v=zDkKSsPNa_E
10,Ch.3學習1,https://www.youtube.com/watch?v=ltxh77vxRmw
11,Ch.3學習2,https://www.youtube.com/watch?v=TjcfksQUgcA
12,Ch.3 複習,https://www.youtube.com/watch?v=OWH19-vacnQ
13,介紹 Ch.4,https://www.youtube.com/watch?v=yh0hlymjKRg
14,Ch.4 學習 1,https://www.youtube.com/watch?v=GpL_Dz-PO-Q
15,Ch.4 學習 2,https://www.youtube.com/watch?v=8JnYk7URQfQ
16,結束 Ch.4,https://www.youtube.com/watch?v=Z90Tx-fe1SU
17,介紹Ch.5,https://www.youtube.com/watch?v=rTm9_bUFlxc
18,Ch.5學習1,https://www.youtube.com/watch?v=o0K5QSgchCM
19,Ch.5學習2,https://www.youtube.com/watch?v=T3N6DUk2Owg
20,Ch.5 複習,https://www.youtube.com/watch?v=MQHRuW6JiYA
21,第6章介紹,https://www.youtube.com/watch?v=PMq29TeTCxk
22,第6章學習1,https://www.youtube.com/watch?v=d03HrEmn-ms
23,Ch.6 學習 2,https://www.youtube.com/watch?v=nfK2XpCdtt8
24,Ch.6 複習,https://www.youtube.com/watch?v=C1JA-nkABkk
25,第7章介紹,https://www.youtube.com/watch?v=frHiFT2s1lk
26,Ch.7 學習 1,https://www.youtube.com/watch?v=EOVgt5RHLeM
27,Ch.7 學習 2,https://www.youtube.com/watch?v=iIgsQdTRDx8
28,Ch.7 複習,https://www.youtube.com/watch?v=1RowvgJKV1Y
29,第 8 章介紹,https://www.youtube.com/watch?v=LvBuYB5b2AM
30,Ch.8 學習 1,https://www.youtube.com/watch?v=qsW4qEO4XpA
31,Ch.8 學習 2,https://www.youtube.com/watch?v=3fC0BfLCFU8
32,Ch.8 複習,https://www.youtube.com/watch?v=kz_k2TL0rAM
33,第9章介紹,https://www.youtube.com/watch?v=1LHyCrhxiWs
34,Ch.9 學習 1,https://www.youtube.com/watch?v=ASjcSSKtTSM
35,Ch.9 學習 2,https://www.youtube.com/watch?v=36NuMq4w2P4
36,Ch.9 複習,https://www.youtube.com/watch?v=utJaexpkSTA
37,第 10 章介紹,https://www.youtube.com/watch?v=DxciJi_npn8
38,Ch.10 學習 1,https://www.youtube.com/watch?v=BpaLg1IEJLE
39,Ch.10 學習 2,https://www.youtube.com/watch?v=NNK5u8i-krs
40,結束 Ch.10,https://www.youtube.com/watch?v=SJK03DStBYw
41,第 11 章介紹,https://www.youtube.com/watch?v=vYc5X2mWDZA
42,Ch.11 學習 1,https://www.youtube.com/watch?v=kxV42gY2sXA
43,Ch.11 學習 2,https://www.youtube.com/watch?v=C3Sc9_KANPA
44,Ch.11 複習,https://www.youtube.com/watch?v=OPT7mMk1q6c
45,介紹 Ch.12,https://www.youtube.com/watch?v=VwhHlET_7cI
46,Ch.12 學習 1,https://www.youtube.com/watch?v=iB8cDl8a2IM
47,Ch.12 學習 2,https://www.youtube.com/watch?v=0U_zsJshPaQ
48,結束 Ch.12,https://www.youtube.com/watch?v=3Bi8YSvFwAY
49,第13章介紹,https://www.youtube.com/watch?v=8w_8W65o8n4
50,Ch.13 學習 1,https://www.youtube.com/watch?v=Ag2H0bQUQos
51,Ch.13 學習 2,https://www.youtube.com/watch?v=6twLrusG0A4
52,結束 Ch.13,https://www.youtube.com/watch?v=1xELcL3Ty_Q
53,介紹 Ch.14,https://www.youtube.com/watch?v=4FnV-9yY1uk
54,Ch.14 學習 1,https://www.youtube.com/watch?v=D-kDaZYNIkc
55,Ch.14 學習 2,https://www.youtube.com/watch?v=AjKTTLXkcc4
56,結束 Ch.14,https://www.youtube.com/watch?v=5sThMLTYrxk
