1,1,https://www.youtube.com/watch?v=zrp2jUvrVvo
2,2,https://www.youtube.com/watch?v=VtF_oD9vqC8
3,3,https://www.youtube.com/watch?v=taEJq91o-yI
4,4,https://www.youtube.com/watch?v=cEGLa_3Rzbo
5,5,https://www.youtube.com/watch?v=LRrtUbeZKE4
6,6,https://www.youtube.com/watch?v=33vl1Hcahrw
7,7,https://www.youtube.com/watch?v=KV9TAS3CnWs
8,8,https://www.youtube.com/watch?v=k4yF9mJ9XpE
9,9,https://www.youtube.com/watch?v=lAliAa6Wxrk
10,10,https://www.youtube.com/watch?v=8BwYkmbbaow
11,11,https://www.youtube.com/watch?v=AXWJsv4FrN4
12,12,https://www.youtube.com/watch?v=YKUXRF_RPmY
13,13,https://www.youtube.com/watch?v=i1-Q-vn4e9Y
14,14,https://www.youtube.com/watch?v=73LaRgBlvJg
15,15,https://www.youtube.com/watch?v=Ek7A3OMwGWY
16,16,https://www.youtube.com/watch?v=uXP-jneECSw
17,17,https://www.youtube.com/watch?v=2JnITwfLDyY
18,18,https://www.youtube.com/watch?v=-s3YZ-_ccZw
19,19,https://www.youtube.com/watch?v=RYx3fX5MthA
20,20,https://www.youtube.com/watch?v=q2nHBpc1Ngo
21,21,https://www.youtube.com/watch?v=gkXTt1IYh_g
22,22,https://www.youtube.com/watch?v=AP4uUHS2vok
23,23,https://www.youtube.com/watch?v=a1awAAcDXPA
24,24,https://www.youtube.com/watch?v=h6MgTOMlDu0
25,25,https://www.youtube.com/watch?v=jaHlELq5NHo
26,26,https://www.youtube.com/watch?v=YBLg9KkHv2M
27,27,https://www.youtube.com/watch?v=b8rqCNgg4Co
28,28,https://www.youtube.com/watch?v=16myAf7Q-vE
29,29,https://www.youtube.com/watch?v=zinRcCHflUM
30,30,https://www.youtube.com/watch?v=9t_GLbbvezM
31,31,https://www.youtube.com/watch?v=BdGRFAZ4vvY
32,32,https://www.youtube.com/watch?v=M81WLc4xcYc
33,33,https://www.youtube.com/watch?v=NOMtL3LLa7Q
34,34,https://www.youtube.com/watch?v=tyowWtGSWZc
35,35,https://www.youtube.com/watch?v=TA0fXmxSvDM
36,36,https://www.youtube.com/watch?v=jknpf62l60Y
37,37,https://www.youtube.com/watch?v=L9JCIOCBYTc
38,38,https://www.youtube.com/watch?v=bhPoOTbRXP4
39,39,https://www.youtube.com/watch?v=0ycyBDZqHmg
40,40,https://www.youtube.com/watch?v=71u-IHMuQZI
41,41,https://www.youtube.com/watch?v=rTt-P5u-WLc
42,42,https://www.youtube.com/watch?v=UhLgnn8r0OI
43,43,https://www.youtube.com/watch?v=WKE9p6Dd9oI
44,44,https://www.youtube.com/watch?v=aZsJw2Yjpfw
45,45,https://www.youtube.com/watch?v=9b0CVXwdR-4
46,46,https://www.youtube.com/watch?v=qlPUdmqMHus
47,47,https://www.youtube.com/watch?v=qGKFfUmGC78
48,48,https://www.youtube.com/watch?v=ke171RPEeOI
49,49,https://www.youtube.com/watch?v=HDMnqs-JEhM
50,50,https://www.youtube.com/watch?v=n2GcYo8391s
51,51,https://www.youtube.com/watch?v=5m9-TvgbG20
52,52,https://www.youtube.com/watch?v=ehKAtl6tffw
53,53,https://www.youtube.com/watch?v=OxaxCnprTvo
54,54,https://www.youtube.com/watch?v=qsYbdK2m76Q
55,55,https://www.youtube.com/watch?v=ZxQFW5ttMZk
56,56,https://www.youtube.com/watch?v=9ejECbtk89w
57,57,https://www.youtube.com/watch?v=N06Ak6FRgLY
58,58,https://www.youtube.com/watch?v=8JSU0ISNtQ8
59,59,https://www.youtube.com/watch?v=-ceOeisWloI
60,60,https://www.youtube.com/watch?v=uUoNrVpjShY
61,61,https://www.youtube.com/watch?v=DdeleZNxsMw
62,62,https://www.youtube.com/watch?v=yo6grOjlwg0
63,63,https://www.youtube.com/watch?v=dGxhXtHl8dA
64,64,https://www.youtube.com/watch?v=Ojgm9Np2Rm0
65,65,https://www.youtube.com/watch?v=zKMBzgv3Txc
66,66,https://www.youtube.com/watch?v=qz802EupXrQ
67,67,https://www.youtube.com/watch?v=YscOPXBoCy0
68,68,https://www.youtube.com/watch?v=Wf3aNpc4Lzg
69,69,https://www.youtube.com/watch?v=6qNNBcr774Y
70,70,https://www.youtube.com/watch?v=I7BpovFEBdk
71,71,https://www.youtube.com/watch?v=3bsPG0_Rdjk
72,72,https://www.youtube.com/watch?v=HZz8GV6WWWg
73,73,https://www.youtube.com/watch?v=aRhnpUwBWU8
74,74,https://www.youtube.com/watch?v=6tFifxLUHy0
75,75,https://www.youtube.com/watch?v=CcRc6jf4RL4
76,76,https://www.youtube.com/watch?v=lBAmJieygfM
77,77,https://www.youtube.com/watch?v=H0DO3ekjzjQ
78,78,https://www.youtube.com/watch?v=fGUnvo_5YC8
79,79,https://www.youtube.com/watch?v=0vvnNQ74O40
80,80,https://www.youtube.com/watch?v=HlWbx07Yvk0
81,81,https://www.youtube.com/watch?v=HVf-zzlgK1s
82,82,https://www.youtube.com/watch?v=3PYvGaD5S9Q
83,83,https://www.youtube.com/watch?v=2roYOb5CEDw
84,84,https://www.youtube.com/watch?v=uZ93fDB6IQg
