그 사람은 잘못을 하[고도] 사과하지 않는다.	這個人犯了錯誤，卻不道歉。
네가 초대하면 당연히 가[고말고].	你邀請的話，我當然去啊。
약을 먹[고서] 감기가 나았어요.	吃了藥之後，感冒好了。
여러분에게 설명하[고자] 이 자리에 섰습니다.	為了向各位說明而來到這裡。
수업시간에 떠들[곤 한다].	常在課堂上喧嘩。
수업시간에 떠들[곤 했다].	以前常在課堂上喧嘩。
시험 성적은 공부하[기 나름이다]	考試結果取決於念書
사람은 누구나 죽[기 마련이다].	所有人都會死。
공부는 한 하고 게임만 하면 성적이 떨어지[기 십상이다]	如果只顧玩遊戲，成績當然會下降
여러문에게 설명하[기 위해] 이 자리에 섰습니다.	為了向各位說明而來到這裡。
신입사원들은 실수하[기 일쑤이다]	新員工[經常]犯錯
수업이 끝나[기가 무섭게] 집에 간다.	一下課就回家
수업이 끝나[기가 바쁘게] 집에 간다.	一下課就回家
신청서를 쓰[기만 하면] 누구든지 참가할 수 있다.	任何人都可以通過填寫申請表參加。
비가 오[기에] 우산을 샀다.	因為下雨了，買了一把傘，。
언제[까지] 숙제를 제출해요	何時之前要交作業？
눈이 오는데 바람[까지] 불어서 더 춥다.	下雪了，還颳風，所以更冷了。
버스를 한 시간 기다리[느니] 택시를 타겠다.	與其等一小時公車，還不如坐計程車。
친구가 아파서 친구를 간호하[느라고] 숙제를 못했다.	因為朋友生病要照顧她，而不能做作業。
다리가 아프면 조금 쉬[는 게 어때요]	如果你的腿會痛的話，休息一下怎麼樣？
