1,東京\餐廳和飯店,https://www.youtube.com/watch?v=5ZeHtRKHl7Y&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=1&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
2,箱根\出差,https://www.youtube.com/watch?v=6wWYINiQpeI&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=2&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
3,仙台,https://www.youtube.com/watch?v=_WnoZ8feTR0&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=3&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
4,宮城縣\松島,https://www.youtube.com/watch?v=67hARbbq190&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=4&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
5,北海道\美唄市,https://www.youtube.com/watch?v=CBAcAI8K7y0&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=5&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
6,橫濱\中華街算命,https://www.youtube.com/watch?v=rce4lmPthR8&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=6&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
7,茨城\牛久大佛,https://www.youtube.com/watch?v=IY2fvLGT4To&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=7&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
8,北海道,https://www.youtube.com/watch?v=ydFEgonyvsI&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=8&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
9,栃木縣\豪華露營,https://www.youtube.com/watch?v=vSzkgBdBXaw&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=9&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
10,千葉\港塔,https://www.youtube.com/watch?v=-4nTGoZAvWo&list=PL8iKsjnEftvYmxNeY3_8WS0hpQXPowwZs&index=10&ab_channel=%E3%81%82%E3%81%8B%E3%81%AD%E7%9A%84%E6%97%A5%E6%9C%AC%E8%AA%9E%E6%95%99%E5%AE%A4
