1,挖土機 ,https://www.youtube.com/watch?v=BQVathq9Zrw
2,我愛坐巴士 ,https://www.youtube.com/watch?v=CsO4K2nFtl0
3,救護車,https://www.youtube.com/watch?v=60TXZpVvByQ
4,坐巴士,https://www.youtube.com/watch?v=KE8eKdxK8xM
5,消防車 ,https://www.youtube.com/watch?v=1G6_kR-s-1Y
6,香港交通工具歌 ,https://www.youtube.com/watch?v=D6T29F3203s
7,電單車 ,https://www.youtube.com/watch?v=RTM6Nro8jQw
8,踩單車 ,https://www.youtube.com/watch?v=VWy89--lick
9,消防車 ,https://www.youtube.com/watch?v=7aJufvl-hAA
10,坐巴士 ,https://www.youtube.com/watch?v=-AcDaP2LJr0
11,搭飛機 ,https://www.youtube.com/watch?v=Scx5CamEras
12,搭渡輪 ,https://www.youtube.com/watch?v=2k0Fuua_G1k
13,救護車 ,https://www.youtube.com/watch?v=2egilpfPRtM
14,搭小巴 ,https://www.youtube.com/watch?v=8BUPppjgSA4
15,交通安全歌 ,https://www.youtube.com/watch?v=zbzsJqY6a7I
16,搭的士 ,https://www.youtube.com/watch?v=sLrv1PGxHkg
17,搭港鐵 ,https://www.youtube.com/watch?v=BZh6uZAUm8E
18,搭電車 ,https://www.youtube.com/watch?v=kfnOt9CzpRM
