1,自我介紹,https://www.youtube.com/watch?v=avoqy0H1CRA
2,2,https://www.youtube.com/watch?v=q7LeHvKuDrs
3,3,https://www.youtube.com/watch?v=_9YGF7QAkto
4,4,https://www.youtube.com/watch?v=rA_h4sLGiP4
5,5,https://www.youtube.com/watch?v=6xTy5QkQ-VQ
6,6,https://www.youtube.com/watch?v=LTUJHhLGoqw
7,7,https://www.youtube.com/watch?v=yCKqVPqkg9w
8,8,https://www.youtube.com/watch?v=XR0tWzHeN_8
9,9,https://www.youtube.com/watch?v=dj_k-PMz9oo
10,10,https://www.youtube.com/watch?v=CBOBknyc_dI
11,11,https://www.youtube.com/watch?v=QYv2cdnckBE
12,12,https://www.youtube.com/watch?v=YrTRb6SgDW0
13,13,https://www.youtube.com/watch?v=IVy2hX73OBg
14,14,https://www.youtube.com/watch?v=3wzrFMWdNYU
15,15,https://www.youtube.com/watch?v=jiISwjZfRHw
16,16,https://www.youtube.com/watch?v=H3uDDSmkWhU
17,17,https://www.youtube.com/watch?v=3XibkHNvR24
18,18,https://www.youtube.com/watch?v=whdSt0fYCp4
19,19,https://www.youtube.com/watch?v=_OeqolEHExw
20,20,https://www.youtube.com/watch?v=prKf24FiVvM
21,21,https://www.youtube.com/watch?v=ZzJAG5Lb6Vw
22,22,https://www.youtube.com/watch?v=i1sUSqQufgY
23,23,https://www.youtube.com/watch?v=Gx_vwDnbBAc
24,24,https://www.youtube.com/watch?v=mWMYyOaZ3Po
25,25,https://www.youtube.com/watch?v=I2UB3Xhy6ks
