1,1,https://www.youtube.com/watch?v=D6_qpaSxAQc
2,2,https://www.youtube.com/watch?v=MU8xhYgHT0U
3,3,https://www.youtube.com/watch?v=MdUkC7Vz3rg
4,4,https://www.youtube.com/watch?v=9gpmxN5SlNM
5,5,https://www.youtube.com/watch?v=l2Z1_wNTmJc
6,6,https://www.youtube.com/watch?v=bwsrXgaYNkE
7,7,https://www.youtube.com/watch?v=0olWku3Kp44
8,8,https://www.youtube.com/watch?v=R1AFp1QfSaM
9,9,https://www.youtube.com/watch?v=b5ltukSgXRs
10,10,https://www.youtube.com/watch?v=GdoPPOgBgdI
11,11,https://www.youtube.com/watch?v=gx-mOx5mRtI
