1,1,https://www.youtube.com/watch?v=TRpJ4Mgzt_A
2,2,https://www.youtube.com/watch?v=c7uNUu_5hVM
3,3,https://www.youtube.com/watch?v=Y_7mdvu-GVs
4,4,https://www.youtube.com/watch?v=mnWTk1kzYyU
5,5,https://www.youtube.com/watch?v=mnWTk1kzYyU
6,6,https://www.youtube.com/watch?v=Wo-C-jgA4Y8
7,7,https://www.youtube.com/watch?v=PUOOml1ONfg
8,8,https://www.youtube.com/watch?v=wKhaYgMVg_o
9,9,https://www.youtube.com/watch?v=O1xJdphizus
10,10,https://www.youtube.com/watch?v=olP6nBCXcw8
11,11,https://www.youtube.com/watch?v=QvWH8mPZcek
12,12,https://www.youtube.com/watch?v=2Y3yssM3q1o
